Company Name,Job Title,Salaries Reported,Location,Salary,Currency,Sal,freq,Tot_sal,Company Name_preprocessed,Job Title_preprocessed,Location_preprocessed,Company_Title,Location_Title
Value Edge Research Services,Data Analyst,4.0,New Delhi,"₹66,840/mo",₹,66840,mo,802080,valueedgeresearchservices,dataanalyst,newdelhi,valueedgeresearchservicesdataanalyst,newdelhidataanalyst
Ameriprise,Data Analyst,4.0,New Delhi,"₹7,78,493/yr",₹,778493,yr,778493,ameriprise,dataanalyst,newdelhi,ameriprisedataanalyst,newdelhidataanalyst
Teleperformance,Data Analyst,4.0,New Delhi,"₹6,54,510/yr",₹,654510,yr,654510,teleperformance,dataanalyst,newdelhi,teleperformancedataanalyst,newdelhidataanalyst
Fractal,Data Analyst,4.0,New Delhi,"₹8,78,070/yr",₹,878070,yr,878070,fractal,dataanalyst,newdelhi,fractaldataanalyst,newdelhidataanalyst
GALYTIX,Data Analyst,4.0,New Delhi,"₹51,929/mo",₹,51929,mo,623148,galytix,dataanalyst,newdelhi,galytixdataanalyst,newdelhidataanalyst
Team Computers,Data Analyst,4.0,New Delhi,"₹2,93,232/yr",₹,293232,yr,293232,teamcomputers,dataanalyst,newdelhi,teamcomputersdataanalyst,newdelhidataanalyst
Chatous,Data Analyst,4.0,New Delhi,"₹27,726/mo",₹,27726,mo,332712,chatous,dataanalyst,newdelhi,chatousdataanalyst,newdelhidataanalyst
CSC E-Governance Services,Data Analyst,4.0,New Delhi,"₹3,10,144/yr",₹,310144,yr,310144,cscegovernanceservices,dataanalyst,newdelhi,cscegovernanceservicesdataanalyst,newdelhidataanalyst
Adglobal360,Data Analyst,4.0,New Delhi,"₹6,02,345/yr",₹,602345,yr,602345,adglobal360,dataanalyst,newdelhi,adglobal360dataanalyst,newdelhidataanalyst
BlackRock,Data Analyst,4.0,New Delhi,"₹6,90,924/yr",₹,690924,yr,690924,blackrock,dataanalyst,newdelhi,blackrockdataanalyst,newdelhidataanalyst
WheelsEye Technology,Data Analyst,4.0,New Delhi,"₹6,25,157/yr",₹,625157,yr,625157,wheelseyetechnology,dataanalyst,newdelhi,wheelseyetechnologydataanalyst,newdelhidataanalyst
Hive (CA),Data Analyst,4.0,New Delhi,"₹3,90,283/yr",₹,390283,yr,390283,hiveca,dataanalyst,newdelhi,hivecadataanalyst,newdelhidataanalyst
Apsidata solutions,Data Analyst,4.0,New Delhi,"₹21,984/mo",₹,21984,mo,263808,apsidatasolutions,dataanalyst,newdelhi,apsidatasolutionsdataanalyst,newdelhidataanalyst
BOLD,Data Analyst,4.0,New Delhi,"₹11,51,955/yr",₹,1151955,yr,1151955,bold,dataanalyst,newdelhi,bolddataanalyst,newdelhidataanalyst
Britis Telecom,Data Analyst,4.0,New Delhi,"₹4,64,246/yr",₹,464246,yr,464246,britistelecom,dataanalyst,newdelhi,britistelecomdataanalyst,newdelhidataanalyst
Urban Company,Data Analyst,4.0,New Delhi,"₹10,037/mo",₹,10037,mo,120444,urbancompany,dataanalyst,newdelhi,urbancompanydataanalyst,newdelhidataanalyst
NCR,Data Analyst,4.0,New Delhi,"₹4,09,648/yr",₹,409648,yr,409648,ncr,dataanalyst,newdelhi,ncrdataanalyst,newdelhidataanalyst
PolicyBazaar,Data Analyst,4.0,New Delhi,"₹5,51,047/yr",₹,551047,yr,551047,policybazaar,dataanalyst,newdelhi,policybazaardataanalyst,newdelhidataanalyst
Google,Data Analyst,4.0,New Delhi,"₹4,18,078/yr",₹,418078,yr,418078,google,dataanalyst,newdelhi,googledataanalyst,newdelhidataanalyst
NS Matrix Services,Data Analyst,4.0,New Delhi,"₹3,43,758/yr",₹,343758,yr,343758,nsmatrixservices,dataanalyst,newdelhi,nsmatrixservicesdataanalyst,newdelhidataanalyst
NITS,Data Analyst,4.0,New Delhi,"₹5,32,302/yr",₹,532302,yr,532302,nits,dataanalyst,newdelhi,nitsdataanalyst,newdelhidataanalyst
Namekart,Data Analyst,4.0,New Delhi,"₹15,000/mo",₹,15000,mo,180000,namekart,dataanalyst,newdelhi,namekartdataanalyst,newdelhidataanalyst
RCM Aeroservices,Data Analyst,4.0,New Delhi,"₹20,887/mo",₹,20887,mo,250644,rcmaeroservices,dataanalyst,newdelhi,rcmaeroservicesdataanalyst,newdelhidataanalyst
Actiknow,Data Analyst,4.0,New Delhi,"₹3,63,669/yr",₹,363669,yr,363669,actiknow,dataanalyst,newdelhi,actiknowdataanalyst,newdelhidataanalyst
XYZ,Data Analyst,3.0,New Delhi,"₹5,77,190/yr",₹,577190,yr,577190,xyz,dataanalyst,newdelhi,xyzdataanalyst,newdelhidataanalyst
GALYTIX,Data Analyst,3.0,New Delhi,"₹30,821/mo",₹,30821,mo,369852,galytix,dataanalyst,newdelhi,galytixdataanalyst,newdelhidataanalyst
Unified Healthcare Group,Data Analyst,3.0,New Delhi,"₹5,08,188/yr",₹,508188,yr,508188,unifiedhealthcaregroup,dataanalyst,newdelhi,unifiedhealthcaregroupdataanalyst,newdelhidataanalyst
iEnergizer,Data Analyst,3.0,New Delhi,"₹3,32,016/yr",₹,332016,yr,332016,ienergizer,dataanalyst,newdelhi,ienergizerdataanalyst,newdelhidataanalyst
WSP,Data Analyst,3.0,New Delhi,"₹7,86,181/yr",₹,786181,yr,786181,wsp,dataanalyst,newdelhi,wspdataanalyst,newdelhidataanalyst
Delhivery,Data Analyst,3.0,New Delhi,"₹13,000/mo",₹,13000,mo,156000,delhivery,dataanalyst,newdelhi,delhiverydataanalyst,newdelhidataanalyst
MapmyIndia,Data Analyst,3.0,New Delhi,"₹3,26,397/yr",₹,326397,yr,326397,mapmyindia,dataanalyst,newdelhi,mapmyindiadataanalyst,newdelhidataanalyst
Limeroad,Data Analyst,3.0,New Delhi,"₹6,02,739/yr",₹,602739,yr,602739,limeroad,dataanalyst,newdelhi,limeroaddataanalyst,newdelhidataanalyst
IQVIA,Data Analyst,3.0,New Delhi,"₹5,82,124/yr",₹,582124,yr,582124,iqvia,dataanalyst,newdelhi,iqviadataanalyst,newdelhidataanalyst
TCS,Data Analyst,3.0,New Delhi,"₹16,789/mo",₹,16789,mo,201468,tcs,dataanalyst,newdelhi,tcsdataanalyst,newdelhidataanalyst
Wizikey,Data Analyst,3.0,New Delhi,"₹4,07,238/yr",₹,407238,yr,407238,wizikey,dataanalyst,newdelhi,wizikeydataanalyst,newdelhidataanalyst
Cvent,Data Analyst,3.0,New Delhi,"₹7,60,403/yr",₹,760403,yr,760403,cvent,dataanalyst,newdelhi,cventdataanalyst,newdelhidataanalyst
Keysight Technologies,Data Analyst,3.0,New Delhi,"₹7,05,134/yr",₹,705134,yr,705134,keysighttechnologies,dataanalyst,newdelhi,keysighttechnologiesdataanalyst,newdelhidataanalyst
ITC Infotech,Data Analyst,3.0,New Delhi,"₹80,616/mo",₹,80616,mo,967392,itcinfotech,dataanalyst,newdelhi,itcinfotechdataanalyst,newdelhidataanalyst
Nurtr,Data Analyst,3.0,New Delhi,"₹3,38,792/yr",₹,338792,yr,338792,nurtr,dataanalyst,newdelhi,nurtrdataanalyst,newdelhidataanalyst
Glorious Insights,Data Analyst,3.0,New Delhi,"₹61,899/mo",₹,61899,mo,742788,gloriousinsights,dataanalyst,newdelhi,gloriousinsightsdataanalyst,newdelhidataanalyst
CRMnext,Data Analyst,3.0,New Delhi,"₹7,52,418/yr",₹,752418,yr,752418,crmnext,dataanalyst,newdelhi,crmnextdataanalyst,newdelhidataanalyst
McKinsey Knowledge Center,Data Analyst,3.0,New Delhi,"₹30,658/mo",₹,30658,mo,367896,mckinseyknowledgecenter,dataanalyst,newdelhi,mckinseyknowledgecenterdataanalyst,newdelhidataanalyst
Masthead Technologies,Data Analyst,3.0,New Delhi,"₹10,749/mo",₹,10749,mo,128988,mastheadtechnologies,dataanalyst,newdelhi,mastheadtechnologiesdataanalyst,newdelhidataanalyst
Yatra Online Pvt Ltd,Data Analyst,3.0,New Delhi,"₹47,054/mo",₹,47054,mo,564648,yatraonlinepvtltd,dataanalyst,newdelhi,yatraonlinepvtltddataanalyst,newdelhidataanalyst
Bain & Company,Data Analyst,3.0,New Delhi,"₹9,91,280/yr",₹,991280,yr,991280,baincompany,dataanalyst,newdelhi,baincompanydataanalyst,newdelhidataanalyst
NatWest Group,Data Analyst,3.0,New Delhi,"₹3,69,128/yr",₹,369128,yr,369128,natwestgroup,dataanalyst,newdelhi,natwestgroupdataanalyst,newdelhidataanalyst
Stigasoft,Data Analyst,3.0,New Delhi,"₹2,57,972/yr",₹,257972,yr,257972,stigasoft,dataanalyst,newdelhi,stigasoftdataanalyst,newdelhidataanalyst
Stanza Living,Data Analyst,3.0,New Delhi,"₹9,00,000/yr",₹,900000,yr,900000,stanzaliving,dataanalyst,newdelhi,stanzalivingdataanalyst,newdelhidataanalyst
Elucidata (MA),Data Analyst,3.0,New Delhi,"₹10,87,991/yr",₹,1087991,yr,1087991,elucidatama,dataanalyst,newdelhi,elucidatamadataanalyst,newdelhidataanalyst
HCL,Data Analyst,3.0,New Delhi,"₹3,05,881/yr",₹,305881,yr,305881,hcl,dataanalyst,newdelhi,hcldataanalyst,newdelhidataanalyst
Eko India Financial Services,Data Analyst,3.0,New Delhi,"₹8,78,372/yr",₹,878372,yr,878372,ekoindiafinancialservices,dataanalyst,newdelhi,ekoindiafinancialservicesdataanalyst,newdelhidataanalyst
Edulyt India,Data Analyst,3.0,New Delhi,"₹28,507/mo",₹,28507,mo,342084,edulytindia,dataanalyst,newdelhi,edulytindiadataanalyst,newdelhidataanalyst
Moody's Analytics,Data Analyst,3.0,New Delhi,"₹3,35,520/yr",₹,335520,yr,335520,moodysanalytics,dataanalyst,newdelhi,moodysanalyticsdataanalyst,newdelhidataanalyst
Vidooly Media Tech,Data Analyst,3.0,New Delhi,"₹4,32,100/yr",₹,432100,yr,432100,vidoolymediatech,dataanalyst,newdelhi,vidoolymediatechdataanalyst,newdelhidataanalyst
SupplyCopia,Data Analyst,3.0,New Delhi,"₹2,75,453/yr",₹,275453,yr,275453,supplycopia,dataanalyst,newdelhi,supplycopiadataanalyst,newdelhidataanalyst
United Airlines,Data Analyst,3.0,New Delhi,"₹8,80,573/yr",₹,880573,yr,880573,unitedairlines,dataanalyst,newdelhi,unitedairlinesdataanalyst,newdelhidataanalyst
Elsevier,Data Analyst,3.0,New Delhi,"₹3,80,000/yr",₹,380000,yr,380000,elsevier,dataanalyst,newdelhi,elsevierdataanalyst,newdelhidataanalyst
Gauge Data Solutions,Data Analyst,3.0,New Delhi,"₹16,40,740/yr",₹,1640740,yr,1640740,gaugedatasolutions,dataanalyst,newdelhi,gaugedatasolutionsdataanalyst,newdelhidataanalyst
Nones,Data Analyst,3.0,New Delhi,"₹6,05,385/yr",₹,605385,yr,605385,nones,dataanalyst,newdelhi,nonesdataanalyst,newdelhidataanalyst
Peacock Solar,Data Analyst,3.0,New Delhi,"₹5,374/mo",₹,5374,mo,64488,peacocksolar,dataanalyst,newdelhi,peacocksolardataanalyst,newdelhidataanalyst
Anonymous Content,Data Analyst,3.0,New Delhi,"₹6,75,000/yr",₹,675000,yr,675000,anonymouscontent,dataanalyst,newdelhi,anonymouscontentdataanalyst,newdelhidataanalyst
Ford Motor Company,Data Analyst,3.0,New Delhi,"₹12,00,000/yr",₹,1200000,yr,1200000,fordmotorcompany,dataanalyst,newdelhi,fordmotorcompanydataanalyst,newdelhidataanalyst
Professional,Data Analyst,3.0,New Delhi,"₹25,685/mo",₹,25685,mo,308220,professional,dataanalyst,newdelhi,professionaldataanalyst,newdelhidataanalyst
NextGen Invent,Data Analyst,3.0,New Delhi,"₹40,552/mo",₹,40552,mo,486624,nextgeninvent,dataanalyst,newdelhi,nextgeninventdataanalyst,newdelhidataanalyst
OYO,Data Analyst,3.0,New Delhi,"₹33,879/mo",₹,33879,mo,406548,oyo,dataanalyst,newdelhi,oyodataanalyst,newdelhidataanalyst
Verificient Technologies,Data Analyst,3.0,New Delhi,"₹12,515/mo",₹,12515,mo,150180,verificienttechnologies,dataanalyst,newdelhi,verificienttechnologiesdataanalyst,newdelhidataanalyst
Samsung Electronics,Data Analyst,3.0,New Delhi,"₹10,41,195/yr",₹,1041195,yr,1041195,samsungelectronics,dataanalyst,newdelhi,samsungelectronicsdataanalyst,newdelhidataanalyst
Quess,Data Analyst,3.0,New Delhi,"₹2,99,998/yr",₹,299998,yr,299998,quess,dataanalyst,newdelhi,quessdataanalyst,newdelhidataanalyst
Upwork,Data Analyst,3.0,New Delhi,"₹28,233/mo",₹,28233,mo,338796,upwork,dataanalyst,newdelhi,upworkdataanalyst,newdelhidataanalyst
SunTec Web Services,Data Analyst,3.0,New Delhi,"₹20,737/mo",₹,20737,mo,248844,suntecwebservices,dataanalyst,newdelhi,suntecwebservicesdataanalyst,newdelhidataanalyst
Moody's Corporation,Data Analyst,3.0,New Delhi,"₹5,44,512/yr",₹,544512,yr,544512,moodyscorporation,dataanalyst,newdelhi,moodyscorporationdataanalyst,newdelhidataanalyst
SIQES,Data Analyst,3.0,New Delhi,"₹4,06,845/yr",₹,406845,yr,406845,siqes,dataanalyst,newdelhi,siqesdataanalyst,newdelhidataanalyst
Honeywell,Data Analyst,3.0,New Delhi,"₹8,11,344/yr",₹,811344,yr,811344,honeywell,dataanalyst,newdelhi,honeywelldataanalyst,newdelhidataanalyst
First Student,Data Analyst,3.0,New Delhi,"₹34,532/mo",₹,34532,mo,414384,firststudent,dataanalyst,newdelhi,firststudentdataanalyst,newdelhidataanalyst
Risk Management Solutions,Data Analyst,3.0,New Delhi,"₹5,59,952/yr",₹,559952,yr,559952,riskmanagementsolutions,dataanalyst,newdelhi,riskmanagementsolutionsdataanalyst,newdelhidataanalyst
First Student,Data Analyst,3.0,New Delhi,₹178/hr,₹,178,hr,1537920,firststudent,dataanalyst,newdelhi,firststudentdataanalyst,newdelhidataanalyst
iTech Mission,Data Analyst,3.0,New Delhi,"₹33,879/mo",₹,33879,mo,406548,itechmission,dataanalyst,newdelhi,itechmissiondataanalyst,newdelhidataanalyst
Microsoft,Data Analyst,2.0,New Delhi,"₹7,44,945/yr",₹,744945,yr,744945,microsoft,dataanalyst,newdelhi,microsoftdataanalyst,newdelhidataanalyst
Adobe,Data Analyst,2.0,New Delhi,"₹7,84,769/yr",₹,784769,yr,784769,adobe,dataanalyst,newdelhi,adobedataanalyst,newdelhidataanalyst
McKinney and Company,Data Analyst,2.0,New Delhi,"₹12,39,375/yr",₹,1239375,yr,1239375,mckinneyandcompany,dataanalyst,newdelhi,mckinneyandcompanydataanalyst,newdelhidataanalyst
Freelancer,Data Analyst,2.0,New Delhi,"₹57,107/mo",₹,57107,mo,685284,freelancer,dataanalyst,newdelhi,freelancerdataanalyst,newdelhidataanalyst
Snapdeal,Data Analyst,2.0,New Delhi,"₹25,417/mo",₹,25417,mo,305004,snapdeal,dataanalyst,newdelhi,snapdealdataanalyst,newdelhidataanalyst
ATS Services (India),Data Analyst,2.0,New Delhi,"₹34,370/mo",₹,34370,mo,412440,atsservicesindia,dataanalyst,newdelhi,atsservicesindiadataanalyst,newdelhidataanalyst
Optum Global Solutions India,Data Analyst,2.0,New Delhi,"₹81,910/mo",₹,81910,mo,982920,optumglobalsolutionsindia,dataanalyst,newdelhi,optumglobalsolutionsindiadataanalyst,newdelhidataanalyst
Adda 247,Data Analyst,2.0,New Delhi,"₹10,653/mo",₹,10653,mo,127836,adda247,dataanalyst,newdelhi,adda247dataanalyst,newdelhidataanalyst
Google,Data Analyst,2.0,New Delhi,"₹6,19,354/yr",₹,619354,yr,619354,google,dataanalyst,newdelhi,googledataanalyst,newdelhidataanalyst
ShipRocket,Data Analyst,2.0,New Delhi,"₹27,035/mo",₹,27035,mo,324420,shiprocket,dataanalyst,newdelhi,shiprocketdataanalyst,newdelhidataanalyst
Grail Insights,Data Analyst,2.0,New Delhi,"₹7,05,817/yr",₹,705817,yr,705817,grailinsights,dataanalyst,newdelhi,grailinsightsdataanalyst,newdelhidataanalyst
Wunderman Thompson,Data Analyst,2.0,New Delhi,"₹5,51,148/yr",₹,551148,yr,551148,wundermanthompson,dataanalyst,newdelhi,wundermanthompsondataanalyst,newdelhidataanalyst
Mastercard,Data Analyst,2.0,New Delhi,"₹14,71,807/yr",₹,1471807,yr,1471807,mastercard,dataanalyst,newdelhi,mastercarddataanalyst,newdelhidataanalyst
SupplyCopia,Data Analyst,2.0,New Delhi,"₹16,123/mo",₹,16123,mo,193476,supplycopia,dataanalyst,newdelhi,supplycopiadataanalyst,newdelhidataanalyst
Niscom Tele Infra,Data Analyst,2.0,New Delhi,"₹2,82,369/yr",₹,282369,yr,282369,niscomteleinfra,dataanalyst,newdelhi,niscomteleinfradataanalyst,newdelhidataanalyst
Annalect,Data Analyst,2.0,New Delhi,"₹5,63,136/yr",₹,563136,yr,563136,annalect,dataanalyst,newdelhi,annalectdataanalyst,newdelhidataanalyst
GroupM,Data Analyst,2.0,New Delhi,"₹22,274/mo",₹,22274,mo,267288,groupm,dataanalyst,newdelhi,groupmdataanalyst,newdelhidataanalyst
StepOut Solutions,Data Analyst,2.0,New Delhi,"₹59,604/mo",₹,59604,mo,715248,stepoutsolutions,dataanalyst,newdelhi,stepoutsolutionsdataanalyst,newdelhidataanalyst
Zomato,Data Analyst,2.0,New Delhi,"₹69,495/mo",₹,69495,mo,833940,zomato,dataanalyst,newdelhi,zomatodataanalyst,newdelhidataanalyst
Tata Consultancy Services,Data Analyst,2.0,New Delhi,"₹33,957/mo",₹,33957,mo,407484,tataconsultancyservices,dataanalyst,newdelhi,tataconsultancyservicesdataanalyst,newdelhidataanalyst
Polaris FT,Data Analyst,2.0,New Delhi,"₹3,14,698/yr",₹,314698,yr,314698,polarisft,dataanalyst,newdelhi,polarisftdataanalyst,newdelhidataanalyst
Research & Ranking,Data Analyst,2.0,New Delhi,"₹18,335/mo",₹,18335,mo,220020,researchranking,dataanalyst,newdelhi,researchrankingdataanalyst,newdelhidataanalyst
Microtek International (India),Data Analyst,2.0,New Delhi,"₹20,811/mo",₹,20811,mo,249732,microtekinternationalindia,dataanalyst,newdelhi,microtekinternationalindiadataanalyst,newdelhidataanalyst
Unyscape Infocom,Data Analyst,2.0,New Delhi,"₹30,846/mo",₹,30846,mo,370152,unyscapeinfocom,dataanalyst,newdelhi,unyscapeinfocomdataanalyst,newdelhidataanalyst
Cians Analytics,Data Analyst,2.0,New Delhi,"₹5,91,053/yr",₹,591053,yr,591053,ciansanalytics,dataanalyst,newdelhi,ciansanalyticsdataanalyst,newdelhidataanalyst
AON,Data Analyst,2.0,New Delhi,"₹1,98,811/mo",₹,198811,mo,2385732,aon,dataanalyst,newdelhi,aondataanalyst,newdelhidataanalyst
United Airlines,Data Analyst,2.0,New Delhi,"₹26,158/mo",₹,26158,mo,313896,unitedairlines,dataanalyst,newdelhi,unitedairlinesdataanalyst,newdelhidataanalyst
Xceedance,Data Analyst,2.0,New Delhi,"₹27,805/mo",₹,27805,mo,333660,xceedance,dataanalyst,newdelhi,xceedancedataanalyst,newdelhidataanalyst
CBRE,Data Analyst,2.0,New Delhi,"₹6,01,343/yr",₹,601343,yr,601343,cbre,dataanalyst,newdelhi,cbredataanalyst,newdelhidataanalyst
Promien Services,Data Analyst,2.0,New Delhi,"₹33,111/mo",₹,33111,mo,397332,promienservices,dataanalyst,newdelhi,promienservicesdataanalyst,newdelhidataanalyst
Kantar,Data Analyst,2.0,New Delhi,"₹4,19,449/yr",₹,419449,yr,419449,kantar,dataanalyst,newdelhi,kantardataanalyst,newdelhidataanalyst
FN MathLogic Consulting Services,Data Analyst,2.0,New Delhi,"₹6,68,202/yr",₹,668202,yr,668202,fnmathlogicconsultingservices,dataanalyst,newdelhi,fnmathlogicconsultingservicesdataanalyst,newdelhidataanalyst
Maruti Suzuki,Data Analyst,2.0,New Delhi,"₹9,82,427/yr",₹,982427,yr,982427,marutisuzuki,dataanalyst,newdelhi,marutisuzukidataanalyst,newdelhidataanalyst
Loginworks,Data Analyst,2.0,New Delhi,"₹21,088/mo",₹,21088,mo,253056,loginworks,dataanalyst,newdelhi,loginworksdataanalyst,newdelhidataanalyst
Acuity Knowledge Partners,Data Analyst,2.0,New Delhi,"₹5,08,899/yr",₹,508899,yr,508899,acuityknowledgepartners,dataanalyst,newdelhi,acuityknowledgepartnersdataanalyst,newdelhidataanalyst
PwC,Data Analyst,2.0,New Delhi,"₹7,01,723/yr",₹,701723,yr,701723,pwc,dataanalyst,newdelhi,pwcdataanalyst,newdelhidataanalyst
Score Me,Data Analyst,2.0,New Delhi,"₹22,537/mo",₹,22537,mo,270444,scoreme,dataanalyst,newdelhi,scoremedataanalyst,newdelhidataanalyst
FIA Technology Services,Data Analyst,2.0,New Delhi,"₹6,46,107/yr",₹,646107,yr,646107,fiatechnologyservices,dataanalyst,newdelhi,fiatechnologyservicesdataanalyst,newdelhidataanalyst
Zenatix,Data Analyst,2.0,New Delhi,"₹6,49,352/yr",₹,649352,yr,649352,zenatix,dataanalyst,newdelhi,zenatixdataanalyst,newdelhidataanalyst
Blackcoffer,Data Analyst,2.0,New Delhi,"₹3,084/mo",₹,3084,mo,37008,blackcoffer,dataanalyst,newdelhi,blackcofferdataanalyst,newdelhidataanalyst
Info Edge,Data Analyst,2.0,New Delhi,"₹6,08,075/yr",₹,608075,yr,608075,infoedge,dataanalyst,newdelhi,infoedgedataanalyst,newdelhidataanalyst
HH Global,Data Analyst,2.0,New Delhi,"₹7,04,851/yr",₹,704851,yr,704851,hhglobal,dataanalyst,newdelhi,hhglobaldataanalyst,newdelhidataanalyst
NetProphets Cyberworks,Data Analyst,2.0,New Delhi,"₹3,82,929/yr",₹,382929,yr,382929,netprophetscyberworks,dataanalyst,newdelhi,netprophetscyberworksdataanalyst,newdelhidataanalyst
Cognizant Consulting,Data Analyst,2.0,New Delhi,"₹3,83,619/yr",₹,383619,yr,383619,cognizantconsulting,dataanalyst,newdelhi,cognizantconsultingdataanalyst,newdelhidataanalyst
Willis Towers Watson,Data Analyst,2.0,New Delhi,"₹49,857/mo",₹,49857,mo,598284,willistowerswatson,dataanalyst,newdelhi,willistowerswatsondataanalyst,newdelhidataanalyst
LIN SCAN,Data Analyst,2.0,New Delhi,"₹5,85,819/yr",₹,585819,yr,585819,linscan,dataanalyst,newdelhi,linscandataanalyst,newdelhidataanalyst
Tata Consultancy Services,Data Analyst,36.0,Mumbai,"₹4,79,071/yr",₹,479071,yr,479071,tataconsultancyservices,dataanalyst,mumbai,tataconsultancyservicesdataanalyst,mumbaidataanalyst
eClerx,Data Analyst,26.0,Mumbai,"₹2,26,724/yr",₹,226724,yr,226724,eclerx,dataanalyst,mumbai,eclerxdataanalyst,mumbaidataanalyst
Accenture,Data Analyst,23.0,Mumbai,"₹4,46,076/yr",₹,446076,yr,446076,accenture,dataanalyst,mumbai,accenturedataanalyst,mumbaidataanalyst
Morningstar,Data Analyst,22.0,Mumbai,"₹3,64,638/yr",₹,364638,yr,364638,morningstar,dataanalyst,mumbai,morningstardataanalyst,mumbaidataanalyst
Cognizant Technology Solutions,Data Analyst,17.0,Mumbai,"₹5,74,259/yr",₹,574259,yr,574259,cognizanttechnologysolutions,dataanalyst,mumbai,cognizanttechnologysolutionsdataanalyst,mumbaidataanalyst
Capgemini,Data Analyst,15.0,Mumbai,"₹5,09,801/yr",₹,509801,yr,509801,capgemini,dataanalyst,mumbai,capgeminidataanalyst,mumbaidataanalyst
Fresher,Data Analyst,11.0,Mumbai,"₹33,496/mo",₹,33496,mo,401952,fresher,dataanalyst,mumbai,fresherdataanalyst,mumbaidataanalyst
HERE Technologies,Data Analyst,11.0,Mumbai,"₹2,37,907/yr",₹,237907,yr,237907,heretechnologies,dataanalyst,mumbai,heretechnologiesdataanalyst,mumbaidataanalyst
J.P. Morgan,Data Analyst,10.0,Mumbai,"₹7,44,516/yr",₹,744516,yr,744516,jpmorgan,dataanalyst,mumbai,jpmorgandataanalyst,mumbaidataanalyst
Ugam,Data Analyst,10.0,Mumbai,"₹3,01,786/yr",₹,301786,yr,301786,ugam,dataanalyst,mumbai,ugamdataanalyst,mumbaidataanalyst
Cartesian Consulting,Data Analyst,10.0,Mumbai,"₹5,30,781/yr",₹,530781,yr,530781,cartesianconsulting,dataanalyst,mumbai,cartesianconsultingdataanalyst,mumbaidataanalyst
Experian,Data Analyst,9.0,Mumbai,"₹7,16,327/yr",₹,716327,yr,716327,experian,dataanalyst,mumbai,experiandataanalyst,mumbaidataanalyst
Cogencis Information Services,Data Analyst,9.0,Mumbai,"₹1,47,159/yr",₹,147159,yr,147159,cogencisinformationservices,dataanalyst,mumbai,cogencisinformationservicesdataanalyst,mumbaidataanalyst
Media.net,Data Analyst,9.0,Mumbai,"₹5,28,453/yr",₹,528453,yr,528453,medianet,dataanalyst,mumbai,medianetdataanalyst,mumbaidataanalyst
